Life tables (period 1x10), Males 	Last modified: 29 Apr 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
UKR      1970-1979        9      0.00063  0.00063  0.50   97069      61   97038  5707181  58.80
UKR      1970-1979       10      0.00061  0.00061  0.50   97008      59   96978  5610143  57.83
UKR      1970-1979       11      0.00051  0.00051  0.50   96949      50   96924  5513164  56.87
UKR      1970-1979       12      0.00052  0.00052  0.50   96899      51   96874  5416240  55.90
UKR      1970-1979       13      0.00058  0.00058  0.50   96849      57   96820  5319366  54.92
UKR      1970-1979       14      0.00064  0.00064  0.50   96792      62   96761  5222546  53.96
UKR      1970-1979       15      0.00076  0.00076  0.50   96730      73   96693  5125785  52.99
UKR      1970-1979       16      0.00100  0.00100  0.50   96657      97   96608  5029092  52.03
UKR      1970-1979       17      0.00141  0.00141  0.50   96560     136   96492  4932483  51.08
UKR      1970-1979       18      0.00146  0.00146  0.50   96424     140   96354  4835991  50.15
UKR      1970-1979       19      0.00129  0.00129  0.50   96284     125   96221  4739638  49.23
UKR      1970-1979       20      0.00159  0.00159  0.50   96159     153   96083  4643416  48.29
UKR      1970-1979       21      0.00199  0.00199  0.50   96006     191   95911  4547334  47.36
UKR      1970-1979       22      0.00222  0.00222  0.50   95815     213   95709  4451423  46.46
UKR      1970-1979       23      0.00223  0.00223  0.50   95603     213   95496  4355714  45.56
UKR      1970-1979       24      0.00229  0.00228  0.50   95390     218   95281  4260218  44.66
UKR      1970-1979       25      0.00245  0.00244  0.50   95172     233   95055  4164937  43.76
UKR      1970-1979       26      0.00247  0.00247  0.50   94939     235   94822  4069882  42.87
UKR      1970-1979       27      0.00261  0.00260  0.50   94705     247   94581  3975060  41.97
UKR      1970-1979       28      0.00275  0.00275  0.50   94458     260   94328  3880479  41.08
UKR      1970-1979       29      0.00293  0.00293  0.50   94198     276   94061  3786150  40.19
UKR      1970-1979       30      0.00334  0.00333  0.50   93923     313   93766  3692090  39.31
UKR      1970-1979       31      0.00326  0.00326  0.50   93609     305   93457  3598324  38.44
UKR      1970-1979       32      0.00360  0.00360  0.50   93305     336   93137  3504867  37.56
UKR      1970-1979       33      0.00374  0.00373  0.50   92969     347   92796  3411730  36.70
UKR      1970-1979       34      0.00412  0.00411  0.50   92622     381   92432  3318934  35.83
UKR      1970-1979       35      0.00433  0.00432  0.50   92241     398   92042  3226503  34.98
UKR      1970-1979       36      0.00458  0.00456  0.50   91843     419   91633  3134460  34.13
UKR      1970-1979       37      0.00479  0.00478  0.50   91424     437   91205  3042827  33.28
UKR      1970-1979       38      0.00511  0.00510  0.50   90987     464   90755  2951622  32.44
UKR      1970-1979       39      0.00535  0.00533  0.50   90523     483   90282  2860867  31.60
UKR      1970-1979       40      0.00612  0.00610  0.50   90040     549   89766  2770585  30.77
UKR      1970-1979       41      0.00595  0.00593  0.50   89491     531   89226  2680819  29.96
UKR      1970-1979       42      0.00648  0.00646  0.50   88960     575   88673  2591594  29.13
UKR      1970-1979       43      0.00681  0.00679  0.50   88385     600   88085  2502921  28.32
UKR      1970-1979       44      0.00728  0.00725  0.50   87785     636   87467  2414835  27.51
UKR      1970-1979       45      0.00783  0.00780  0.50   87149     680   86809  2327368  26.71
UKR      1970-1979       46      0.00838  0.00834  0.50   86469     721   86108  2240559  25.91
UKR      1970-1979       47      0.00895  0.00891  0.50   85748     764   85366  2154451  25.13
UKR      1970-1979       48      0.00967  0.00962  0.50   84984     818   84575  2069085  24.35
UKR      1970-1979       49      0.01053  0.01048  0.50   84166     882   83725  1984510  23.58
UKR      1970-1979       50      0.01172  0.01165  0.50   83284     971   82799  1900785  22.82
UKR      1970-1979       51      0.01183  0.01176  0.50   82314     968   81830  1817986  22.09
UKR      1970-1979       52      0.01301  0.01292  0.50   81346    1051   80820  1736156  21.34
UKR      1970-1979       53      0.01380  0.01371  0.50   80295    1101   79744  1655335  20.62
UKR      1970-1979       54      0.01477  0.01467  0.50   79194    1161   78613  1575591  19.90
UKR      1970-1979       55      0.01620  0.01607  0.50   78033    1254   77405  1496977  19.18
UKR      1970-1979       56      0.01690  0.01676  0.50   76778    1287   76135  1419572  18.49
UKR      1970-1979       57      0.01807  0.01791  0.50   75491    1352   74815  1343437  17.80
UKR      1970-1979       58      0.01931  0.01912  0.50   74139    1418   73430  1268622  17.11
UKR      1970-1979       59      0.02088  0.02066  0.50   72722    1503   71970  1195191  16.44
UKR      1970-1979       60      0.02377  0.02349  0.50   71219    1673   70383  1123221  15.77
UKR      1970-1979       61      0.02423  0.02394  0.50   69546    1665   68714  1052838  15.14
UKR      1970-1979       62      0.02679  0.02644  0.50   67882    1795   66984   984124  14.50
UKR      1970-1979       63      0.02924  0.02882  0.50   66087    1904   65135   917140  13.88
UKR      1970-1979       64      0.03149  0.03100  0.50   64182    1990   63188   852005  13.27
UKR      1970-1979       65      0.03451  0.03392  0.50   62193    2110   61138   788818  12.68
UKR      1970-1979       66      0.03673  0.03607  0.50   60083    2167   58999   727680  12.11
UKR      1970-1979       67      0.04001  0.03922  0.50   57916    2272   56780   668681  11.55
UKR      1970-1979       68      0.04427  0.04331  0.50   55644    2410   54439   611901  11.00
UKR      1970-1979       69      0.04713  0.04604  0.50   53234    2451   52009   557462  10.47
UKR      1970-1979       70      0.05444  0.05300  0.50   50783    2691   49437   505453   9.95
UKR      1970-1979       71      0.05620  0.05466  0.50   48092    2629   46777   456016   9.48
UKR      1970-1979       72      0.06370  0.06173  0.50   45463    2807   44060   409239   9.00
UKR      1970-1979       73      0.06780  0.06558  0.50   42656    2797   41258   365179   8.56
UKR      1970-1979       74      0.07372  0.07109  0.50   39859    2834   38442   323921   8.13
UKR      1970-1979       75      0.07994  0.07687  0.50   37025    2846   35602   285479   7.71
UKR      1970-1979       76      0.08678  0.08317  0.50   34179    2843   32758   249877   7.31
UKR      1970-1979       77      0.09314  0.08900  0.50   31337    2789   29942   217119   6.93
UKR      1970-1979       78      0.10263  0.09762  0.50   28548    2787   27154   187177   6.56
UKR      1970-1979       79      0.10902  0.10338  0.50   25761    2663   24429   160023   6.21
UKR      1970-1979       80      0.12207  0.11504  0.50   23098    2657   21769   135593   5.87
UKR      1970-1979       81      0.12298  0.11586  0.50   20440    2368   19256   113824   5.57
UKR      1970-1979       82      0.14129  0.13197  0.50   18072    2385   16880    94568   5.23
UKR      1970-1979       83      0.14925  0.13888  0.50   15687    2179   14598    77688   4.95
UKR      1970-1979       84      0.16688  0.15403  0.50   13509    2081   12468    63091   4.67
UKR      1970-1979       85      0.17521  0.16109  0.50   11428    1841   10507    50622   4.43
UKR      1970-1979       86      0.19381  0.17669  0.50    9587    1694    8740    40115   4.18
UKR      1970-1979       87      0.20567  0.18649  0.50    7893    1472    7157    31375   3.98
UKR      1970-1979       88      0.22345  0.20100  0.50    6421    1291    5776    24218   3.77
UKR      1970-1979       89      0.23683  0.21176  0.50    5130    1086    4587    18443   3.59
UKR      1970-1979       90      0.26596  0.23474  0.50    4044     949    3569    13855   3.43
UKR      1970-1979       91      0.25070  0.22277  0.50    3095     689    2750    10286   3.32
UKR      1970-1979       92      0.27146  0.23902  0.50    2405     575    2118     7536   3.13
UKR      1970-1979       93      0.30039  0.26117  0.50    1830     478    1591     5418   2.96
UKR      1970-1979       94      0.30448  0.26425  0.50    1352     357    1174     3827   2.83
UKR      1970-1979       95      0.33618  0.28780  0.50     995     286     852     2653   2.67
UKR      1970-1979       96      0.35586  0.30211  0.50     709     214     602     1801   2.54
UKR      1970-1979       97      0.37605  0.31653  0.50     495     157     416     1200   2.43
UKR      1970-1979       98      0.39667  0.33102  0.50     338     112     282      783   2.32
UKR      1970-1979       99      0.41767  0.34551  0.50     226      78     187      501   2.22
UKR      1970-1979      100      0.43897  0.35996  0.50     148      53     121      314   2.12
UKR      1970-1979      101      0.46049  0.37431  0.50      95      35      77      193   2.04
UKR      1970-1979      102      0.48217  0.38851  0.50      59      23      48      116   1.96
UKR      1970-1979      103      0.50391  0.40250  0.50      36      15      29       68   1.88
UKR      1970-1979      104      0.52564  0.41624  0.50      22       9      17       39   1.81
UKR      1970-1979      105      0.54727  0.42969  0.50      13       5      10       22   1.75
UKR      1970-1979      106      0.56872  0.44281  0.50       7       3       6       12   1.69
UKR      1970-1979      107      0.58992  0.45555  0.50       4       2       3        7   1.64
UKR      1970-1979      108      0.61079  0.46790  0.50       2       1       2        3   1.60
UKR      1970-1979      109      0.63126  0.47982  0.50       1       1       1        2   1.56
UKR      1970-1979      110+     0.65127  1.00000  1.54       1       1       1        1   1.54
UKR      1980-1989        0      0.01767  0.01739  0.11  100000    1739   98459  6549775  65.50
UKR      1980-1989        1      0.00266  0.00265  0.50   98261     261   98130  6451316  65.66
UKR      1980-1989        2      0.00119  0.00119  0.50   98000     117   97942  6353186  64.83
UKR      1980-1989        3      0.00083  0.00083  0.50   97883      82   97842  6255244  63.91
UKR      1980-1989        4      0.00072  0.00072  0.50   97802      70   97767  6157402  62.96
UKR      1980-1989        5      0.00066  0.00066  0.50   97732      64   97700  6059635  62.00
UKR      1980-1989        6      0.00065  0.00065  0.50   97667      63   97636  5961936  61.04
UKR      1980-1989        7      0.00066  0.00066  0.50   97604      64   97572  5864300  60.08
UKR      1980-1989        8      0.00060  0.00060  0.50   97540      58   97511  5766728  59.12
UKR      1980-1989        9      0.00056  0.00056  0.50   97482      54   97455  5669217  58.16
UKR      1980-1989       10      0.00052  0.00052  0.50   97428      50   97402  5571762  57.19
UKR      1980-1989       11      0.00049  0.00049  0.50   97377      47   97354  5474360  56.22
UKR      1980-1989       12      0.00050  0.00050  0.50   97330      48   97306  5377006  55.25
UKR      1980-1989       13      0.00052  0.00052  0.50   97282      51   97256  5279700  54.27
UKR      1980-1989       14      0.00061  0.00061  0.50   97231      60   97201  5182444  53.30
UKR      1980-1989       15      0.00076  0.00076  0.50   97171      74   97134  5085243  52.33
UKR      1980-1989       16      0.00101  0.00101  0.50   97098      98   97049  4988108  51.37
UKR      1980-1989       17      0.00135  0.00135  0.50   97000     131   96934  4891060  50.42
UKR      1980-1989       18      0.00142  0.00142  0.50   96869     137   96800  4794126  49.49
UKR      1980-1989       19      0.00122  0.00122  0.50   96731     118   96672  4697326  48.56
UKR      1980-1989       20      0.00159  0.00158  0.50   96613     153   96536  4600653  47.62
UKR      1980-1989       21      0.00197  0.00197  0.50   96460     190   96365  4504117  46.69
UKR      1980-1989       22      0.00211  0.00211  0.50   96270     203   96169  4407752  45.79
UKR      1980-1989       23      0.00217  0.00217  0.50   96067     208   95963  4311583  44.88
UKR      1980-1989       24      0.00224  0.00224  0.50   95859     215   95752  4215620  43.98
UKR      1980-1989       25      0.00236  0.00236  0.50   95644     226   95531  4119868  43.07
UKR      1980-1989       26      0.00242  0.00242  0.50   95418     231   95303  4024337  42.18
UKR      1980-1989       27      0.00254  0.00253  0.50   95187     241   95067  3929034  41.28
UKR      1980-1989       28      0.00268  0.00268  0.50   94946     254   94819  3833967  40.38
UKR      1980-1989       29      0.00289  0.00289  0.50   94692     273   94555  3739148  39.49
UKR      1980-1989       30      0.00309  0.00309  0.50   94418     291   94273  3644593  38.60
UKR      1980-1989       31      0.00317  0.00316  0.50   94127     298   93978  3550320  37.72
UKR      1980-1989       32      0.00341  0.00340  0.50   93829     319   93670  3456342  36.84
UKR      1980-1989       33      0.00357  0.00357  0.50   93510     334   93343  3362672  35.96
UKR      1980-1989       34      0.00380  0.00379  0.50   93177     353   93000  3269328  35.09
UKR      1980-1989       35      0.00400  0.00400  0.50   92824     371   92638  3176328  34.22
UKR      1980-1989       36      0.00426  0.00425  0.50   92453     393   92256  3083690  33.35
UKR      1980-1989       37      0.00454  0.00453  0.50   92059     417   91851  2991434  32.49
UKR      1980-1989       38      0.00500  0.00499  0.50   91643     457   91414  2899583  31.64
UKR      1980-1989       39      0.00557  0.00555  0.50   91185     506   90932  2808169  30.80
UKR      1980-1989       40      0.00637  0.00635  0.50   90679     576   90391  2717237  29.97
UKR      1980-1989       41      0.00663  0.00661  0.50   90104     595   89806  2626845  29.15
UKR      1980-1989       42      0.00727  0.00724  0.50   89508     648   89184  2537039  28.34
UKR      1980-1989       43      0.00774  0.00771  0.50   88860     685   88517  2447855  27.55
UKR      1980-1989       44      0.00822  0.00819  0.50   88175     722   87814  2359338  26.76
UKR      1980-1989       45      0.00891  0.00888  0.50   87453     776   87064  2271524  25.97
UKR      1980-1989       46      0.00915  0.00911  0.50   86676     790   86282  2184460  25.20
UKR      1980-1989       47      0.00973  0.00969  0.50   85887     832   85471  2098178  24.43
UKR      1980-1989       48      0.01034  0.01029  0.50   85055     875   84617  2012707  23.66
UKR      1980-1989       49      0.01127  0.01121  0.50   84180     944   83708  1928090  22.90
UKR      1980-1989       50      0.01252  0.01244  0.50   83236    1036   82719  1844382  22.16
UKR      1980-1989       51      0.01315  0.01306  0.50   82201    1074   81664  1761663  21.43
UKR      1980-1989       52      0.01438  0.01428  0.50   81127    1159   80548  1679999  20.71
UKR      1980-1989       53      0.01540  0.01529  0.50   79968    1222   79357  1599451  20.00
UKR      1980-1989       54      0.01678  0.01664  0.50   78746    1310   78091  1520094  19.30
UKR      1980-1989       55      0.01757  0.01742  0.50   77436    1349   76761  1442003  18.62
UKR      1980-1989       56      0.01904  0.01886  0.50   76087    1435   75369  1365242  17.94
UKR      1980-1989       57      0.02024  0.02004  0.50   74652    1496   73904  1289872  17.28
UKR      1980-1989       58      0.02143  0.02120  0.50   73156    1551   72380  1215968  16.62
UKR      1980-1989       59      0.02356  0.02328  0.50   71605    1667   70771  1143588  15.97
UKR      1980-1989       60      0.02586  0.02553  0.50   69938    1786   69045  1072817  15.34
UKR      1980-1989       61      0.02742  0.02705  0.50   68152    1844   67230  1003772  14.73
UKR      1980-1989       62      0.02951  0.02908  0.50   66308    1928   65344   936542  14.12
UKR      1980-1989       63      0.03168  0.03119  0.50   64380    2008   63376   871198  13.53
UKR      1980-1989       64      0.03444  0.03386  0.50   62372    2112   61316   807822  12.95
UKR      1980-1989       65      0.03766  0.03696  0.50   60260    2227   59147   746506  12.39
UKR      1980-1989       66      0.03978  0.03901  0.50   58033    2264   56901   687360  11.84
UKR      1980-1989       67      0.04276  0.04186  0.50   55769    2335   54602   630459  11.30
UKR      1980-1989       68      0.04648  0.04543  0.50   53435    2427   52221   575857  10.78
UKR      1980-1989       69      0.05010  0.04888  0.50   51007    2493   49761   523636  10.27
UKR      1980-1989       70      0.05516  0.05368  0.50   48514    2604   47212   473875   9.77
UKR      1980-1989       71      0.05819  0.05655  0.50   45910    2596   44612   426663   9.29
UKR      1980-1989       72      0.06390  0.06192  0.50   43314    2682   41973   382051   8.82
UKR      1980-1989       73      0.06861  0.06633  0.50   40632    2695   39284   340078   8.37
UKR      1980-1989       74      0.07493  0.07223  0.50   37937    2740   36567   300794   7.93
UKR      1980-1989       75      0.08103  0.07787  0.50   35197    2741   33826   264227   7.51
UKR      1980-1989       76      0.08873  0.08496  0.50   32456    2757   31077   230401   7.10
UKR      1980-1989       77      0.09540  0.09105  0.50   29698    2704   28346   199324   6.71
UKR      1980-1989       78      0.10373  0.09862  0.50   26994    2662   25663   170977   6.33
UKR      1980-1989       79      0.11407  0.10792  0.50   24332    2626   23019   145314   5.97
UKR      1980-1989       80      0.12697  0.11939  0.50   21706    2592   20411   122295   5.63
UKR      1980-1989       81      0.13438  0.12592  0.50   19115    2407   17911   101884   5.33
UKR      1980-1989       82      0.14697  0.13691  0.50   16708    2287   15564    83973   5.03
UKR      1980-1989       83      0.15946  0.14768  0.50   14420    2130   13356    68409   4.74
UKR      1980-1989       84      0.17488  0.16082  0.50   12291    1977   11302    55053   4.48
UKR      1980-1989       85      0.18636  0.17047  0.50   10314    1758    9435    43751   4.24
UKR      1980-1989       86      0.20235  0.18376  0.50    8556    1572    7770    34316   4.01
UKR      1980-1989       87      0.21632  0.19521  0.50    6984    1363    6302    26546   3.80
UKR      1980-1989       88      0.23515  0.21041  0.50    5620    1183    5029    20244   3.60
UKR      1980-1989       89      0.24774  0.22043  0.50    4438     978    3949    15215   3.43
UKR      1980-1989       90      0.26744  0.23589  0.50    3460     816    3051    11267   3.26
UKR      1980-1989       91      0.27874  0.24464  0.50    2643     647    2320     8215   3.11
UKR      1980-1989       92      0.29836  0.25963  0.50    1997     518    1738     5895   2.95
UKR      1980-1989       93      0.31205  0.26993  0.50    1478     399    1279     4158   2.81
UKR      1980-1989       94      0.33047  0.28361  0.50    1079     306     926     2879   2.67
UKR      1980-1989       95      0.35767  0.30341  0.50     773     235     656     1953   2.53
UKR      1980-1989       96      0.37849  0.31826  0.50     539     171     453     1297   2.41
UKR      1980-1989       97      0.39977  0.33317  0.50     367     122     306      844   2.30
UKR      1980-1989       98      0.42144  0.34809  0.50     245      85     202      538   2.20
UKR      1980-1989       99      0.44341  0.36294  0.50     160      58     131      335   2.10
UKR      1980-1989      100      0.46561  0.37768  0.50     102      38      82      205   2.01
UKR      1980-1989      101      0.48794  0.39225  0.50      63      25      51      122   1.93
UKR      1980-1989      102      0.51032  0.40658  0.50      38      16      31       71   1.86
UKR      1980-1989      103      0.53267  0.42064  0.50      23      10      18       41   1.79
UKR      1980-1989      104      0.55488  0.43437  0.50      13       6      10       23   1.73
UKR      1980-1989      105      0.57687  0.44773  0.50       7       3       6       12   1.67
UKR      1980-1989      106      0.59856  0.46069  0.50       4       2       3        7   1.61
UKR      1980-1989      107      0.61988  0.47321  0.50       2       1       2        3   1.57
UKR      1980-1989      108      0.64074  0.48527  0.50       1       1       1        2   1.52
UKR      1980-1989      109      0.66108  0.49685  0.50       1       0       0        1   1.49
UKR      1980-1989      110+     0.68085  1.00000  1.47       0       0       0        0   1.47
UKR      1990-1999        0      0.01583  0.01561  0.12  100000    1561   98623  6297111  62.97
UKR      1990-1999        1      0.00198  0.00198  0.50   98439     195   98342  6198489  62.97
UKR      1990-1999        2      0.00105  0.00105  0.50   98244     103   98193  6100147  62.09
UKR      1990-1999        3      0.00078  0.00078  0.50   98142      77   98103  6001954  61.16
UKR      1990-1999        4      0.00072  0.00072  0.50   98065      70   98030  5903850  60.20
UKR      1990-1999        5      0.00062  0.00062  0.50   97995      60   97965  5805820  59.25
UKR      1990-1999        6      0.00057  0.00057  0.50   97934      56   97907  5707856  58.28
UKR      1990-1999        7      0.00057  0.00057  0.50   97879      55   97851  5609949  57.32
UKR      1990-1999        8      0.00053  0.00053  0.50   97823      52   97797  5512098  56.35
UKR      1990-1999        9      0.00050  0.00050  0.50   97771      49   97746  5414301  55.38
UKR      1990-1999       10      0.00047  0.00047  0.50   97721      46   97698  5316555  54.41
UKR      1990-1999       11      0.00046  0.00046  0.50   97675      45   97653  5218857  53.43
UKR      1990-1999       12      0.00048  0.00048  0.50   97631      46   97607  5121204  52.45
UKR      1990-1999       13      0.00052  0.00052  0.50   97584      51   97559  5023597  51.48
UKR      1990-1999       14      0.00063  0.00063  0.50   97533      62   97502  4926038  50.51
UKR      1990-1999       15      0.00079  0.00079  0.50   97472      77   97433  4828536  49.54
UKR      1990-1999       16      0.00105  0.00105  0.50   97395     102   97344  4731103  48.58
UKR      1990-1999       17      0.00144  0.00144  0.50   97293     140   97222  4633759  47.63
UKR      1990-1999       18      0.00167  0.00167  0.50   97152     162   97071  4536537  46.70
UKR      1990-1999       19      0.00177  0.00177  0.50   96991     172   96905  4439465  45.77
UKR      1990-1999       20      0.00221  0.00221  0.50   96819     214   96712  4342561  44.85
UKR      1990-1999       21      0.00253  0.00253  0.50   96605     244   96483  4245849  43.95
UKR      1990-1999       22      0.00260  0.00259  0.50   96361     250   96236  4149366  43.06
UKR      1990-1999       23      0.00273  0.00273  0.50   96111     262   95980  4053131  42.17
UKR      1990-1999       24      0.00293  0.00293  0.50   95849     281   95708  3957151  41.29
UKR      1990-1999       25      0.00305  0.00305  0.50   95568     291   95422  3861443  40.41
UKR      1990-1999       26      0.00317  0.00316  0.50   95276     301   95126  3766021  39.53
UKR      1990-1999       27      0.00330  0.00330  0.50   94975     313   94818  3670895  38.65
UKR      1990-1999       28      0.00350  0.00350  0.50   94662     331   94496  3576077  37.78
UKR      1990-1999       29      0.00371  0.00371  0.50   94331     350   94156  3481580  36.91
UKR      1990-1999       30      0.00417  0.00416  0.50   93981     391   93786  3387424  36.04
UKR      1990-1999       31      0.00427  0.00426  0.50   93590     399   93391  3293639  35.19
UKR      1990-1999       32      0.00455  0.00454  0.50   93191     423   92980  3200248  34.34
UKR      1990-1999       33      0.00487  0.00486  0.50   92768     451   92543  3107268  33.50
UKR      1990-1999       34      0.00529  0.00528  0.50   92317     487   92074  3014726  32.66
UKR      1990-1999       35      0.00569  0.00567  0.50   91830     521   91570  2922652  31.83
UKR      1990-1999       36      0.00601  0.00599  0.50   91309     547   91036  2831083  31.01
UKR      1990-1999       37      0.00638  0.00636  0.50   90762     577   90474  2740047  30.19
UKR      1990-1999       38      0.00684  0.00681  0.50   90185     615   89878  2649573  29.38
UKR      1990-1999       39      0.00745  0.00742  0.50   89570     665   89238  2559696  28.58
UKR      1990-1999       40      0.00835  0.00832  0.50   88906     740   88536  2470457  27.79
UKR      1990-1999       41      0.00858  0.00855  0.50   88166     753   87790  2381921  27.02
UKR      1990-1999       42      0.00937  0.00932  0.50   87413     815   87005  2294132  26.24
UKR      1990-1999       43      0.01006  0.01001  0.50   86598     867   86164  2207127  25.49
UKR      1990-1999       44      0.01085  0.01079  0.50   85731     925   85268  2120962  24.74
UKR      1990-1999       45      0.01199  0.01191  0.50   84806    1010   84301  2035694  24.00
UKR      1990-1999       46      0.01266  0.01258  0.50   83795    1054   83268  1951393  23.29
UKR      1990-1999       47      0.01357  0.01347  0.50   82742    1115   82184  1868125  22.58
UKR      1990-1999       48      0.01446  0.01436  0.50   81627    1172   81041  1785941  21.88
UKR      1990-1999       49      0.01531  0.01519  0.50   80455    1222   79843  1704900  21.19
UKR      1990-1999       50      0.01680  0.01666  0.50   79232    1320   78572  1625057  20.51
UKR      1990-1999       51      0.01702  0.01687  0.50   77912    1315   77255  1546485  19.85
UKR      1990-1999       52      0.01841  0.01824  0.50   76597    1397   75899  1469230  19.18
UKR      1990-1999       53      0.01962  0.01943  0.50   75200    1461   74469  1393332  18.53
UKR      1990-1999       54      0.02123  0.02101  0.50   73739    1549   72964  1318862  17.89
UKR      1990-1999       55      0.02314  0.02288  0.50   72189    1651   71364  1245898  17.26
UKR      1990-1999       56      0.02460  0.02430  0.50   70538    1714   69681  1174534  16.65
UKR      1990-1999       57      0.02627  0.02593  0.50   68824    1785   67932  1104853  16.05
UKR      1990-1999       58      0.02771  0.02733  0.50   67039    1832   66123  1036922  15.47
UKR      1990-1999       59      0.02936  0.02894  0.50   65207    1887   64264   970798  14.89
UKR      1990-1999       60      0.03231  0.03179  0.50   63320    2013   62314   906535  14.32
UKR      1990-1999       61      0.03328  0.03273  0.50   61307    2007   60304   844221  13.77
UKR      1990-1999       62      0.03568  0.03506  0.50   59300    2079   58261   783917  13.22
UKR      1990-1999       63      0.03796  0.03726  0.50   57222    2132   56156   725656  12.68
UKR      1990-1999       64      0.04079  0.03998  0.50   55090    2202   53989   669500  12.15
UKR      1990-1999       65      0.04364  0.04271  0.50   52887    2259   51758   615512  11.64
UKR      1990-1999       66      0.04684  0.04576  0.50   50628    2317   49470   563754  11.14
UKR      1990-1999       67      0.05050  0.04926  0.50   48311    2380   47122   514284  10.65
UKR      1990-1999       68      0.05380  0.05239  0.50   45932    2407   44728   467162  10.17
UKR      1990-1999       69      0.05792  0.05629  0.50   43525    2450   42300   422434   9.71
UKR      1990-1999       70      0.06218  0.06031  0.50   41075    2477   39836   380134   9.25
UKR      1990-1999       71      0.06632  0.06419  0.50   38598    2478   37359   340298   8.82
UKR      1990-1999       72      0.07137  0.06891  0.50   36120    2489   34875   302939   8.39
UKR      1990-1999       73      0.07571  0.07295  0.50   33631    2453   32404   268063   7.97
UKR      1990-1999       74      0.08045  0.07734  0.50   31178    2411   29972   235659   7.56
UKR      1990-1999       75      0.08791  0.08421  0.50   28766    2422   27555   205687   7.15
UKR      1990-1999       76      0.09325  0.08910  0.50   26344    2347   25170   178132   6.76
UKR      1990-1999       77      0.10160  0.09669  0.50   23997    2320   22837   152962   6.37
UKR      1990-1999       78      0.10969  0.10398  0.50   21677    2254   20550   130125   6.00
UKR      1990-1999       79      0.11912  0.11242  0.50   19423    2183   18331   109575   5.64
UKR      1990-1999       80      0.13447  0.12599  0.50   17239    2172   16153    91245   5.29
UKR      1990-1999       81      0.14544  0.13558  0.50   15067    2043   14046    75092   4.98
UKR      1990-1999       82      0.15783  0.14629  0.50   13024    1905   12072    61046   4.69
UKR      1990-1999       83      0.17362  0.15975  0.50   11119    1776   10231    48974   4.40
UKR      1990-1999       84      0.18716  0.17114  0.50    9343    1599    8543    38743   4.15
UKR      1990-1999       85      0.20206  0.18352  0.50    7744    1421    7033    30200   3.90
UKR      1990-1999       86      0.21998  0.19818  0.50    6323    1253    5696    23167   3.66
UKR      1990-1999       87      0.24161  0.21557  0.50    5070    1093    4523    17471   3.45
UKR      1990-1999       88      0.25813  0.22862  0.50    3977     909    3522    12948   3.26
UKR      1990-1999       89      0.27544  0.24209  0.50    3068     743    2696     9425   3.07
UKR      1990-1999       90      0.30642  0.26571  0.50    2325     618    2016     6729   2.89
UKR      1990-1999       91      0.31663  0.27336  0.50    1707     467    1474     4713   2.76
UKR      1990-1999       92      0.34066  0.29108  0.50    1241     361    1060     3239   2.61
UKR      1990-1999       93      0.36096  0.30577  0.50     879     269     745     2179   2.48
UKR      1990-1999       94      0.38211  0.32082  0.50     611     196     513     1434   2.35
UKR      1990-1999       95      0.41165  0.34139  0.50     415     142     344      922   2.22
UKR      1990-1999       96      0.43624  0.35812  0.50     273      98     224      578   2.12
UKR      1990-1999       97      0.46114  0.37474  0.50     175      66     142      354   2.02
UKR      1990-1999       98      0.48624  0.39115  0.50     110      43      88      211   1.93
UKR      1990-1999       99      0.51141  0.40727  0.50      67      27      53      123   1.85
UKR      1990-1999      100      0.53652  0.42304  0.50      40      17      31       70   1.77
UKR      1990-1999      101      0.56145  0.43838  0.50      23      10      18       39   1.70
UKR      1990-1999      102      0.58607  0.45325  0.50      13       6      10       21   1.64
UKR      1990-1999      103      0.61027  0.46759  0.50       7       3       5       11   1.58
UKR      1990-1999      104      0.63394  0.48136  0.50       4       2       3        6   1.53
UKR      1990-1999      105      0.65697  0.49453  0.50       2       1       1        3   1.48
UKR      1990-1999      106      0.67930  0.50707  0.50       1       0       1        1   1.43
UKR      1990-1999      107      0.70083  0.51897  0.50       0       0       0        1   1.40
UKR      1990-1999      108      0.72150  0.53022  0.50       0       0       0        0   1.36
UKR      1990-1999      109      0.74128  0.54083  0.50       0       0       0        0   1.33
UKR      1990-1999      110+     0.76012  1.00000  1.32       0       0       0        0   1.32
UKR      2000-2009        0      0.01197  0.01185  0.13  100000    1185   98964  6225992  62.26
UKR      2000-2009        1      0.00133  0.00133  0.50   98815     131   98750  6127028  62.00
UKR      2000-2009        2      0.00077  0.00077  0.50   98684      76   98646  6028278  61.09
UKR      2000-2009        3      0.00057  0.00057  0.50   98608      56   98580  5929632  60.13
UKR      2000-2009        4      0.00058  0.00058  0.50   98552      57   98524  5831052  59.17
UKR      2000-2009        5      0.00046  0.00046  0.50   98495      45   98473  5732529  58.20
UKR      2000-2009        6      0.00045  0.00045  0.50   98450      44   98428  5634056  57.23
UKR      2000-2009        7      0.00043  0.00043  0.50   98406      43   98385  5535628  56.25
UKR      2000-2009        8      0.00043  0.00043  0.50   98363      42   98342  5437243  55.28
UKR      2000-2009        9      0.00040  0.00040  0.50   98321      39   98302  5338901  54.30
UKR      2000-2009       10      0.00038  0.00038  0.50   98282      37   98263  5240600  53.32
